,id,position,average_speed,total_laps,time,points,status,rider.id,rider.full_name,rider.country.iso,rider.country.name,rider.country.region_iso,rider.legacy_id,rider.number,team.id,team.name,team.legacy_id,team.season.id,team.season.year,team.season.current,constructor.id,constructor.name,constructor.legacy_id,gap.first,gap.lap,event_id,event_name
17,a550aa1d-bff6-455f-ad88-e8145ca193db,18.0,172.9,26,40:57.4300,0,INSTND,5b323ae2-9b30-4c9e-a8db-dd65639597b5,Stefan Bradl,DE,Germany,,6267,,88b9574b-8a62-4099-87c2-0c8c410d52c0,Repsol Honda Team,91,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,3a036648-7b14-4257-8c62-245e47e4d42b,Honda,1,32.225,0,726dbaae-6b5a-49b9-982a-c4f46cfed0a5,NED
18,e37ea893-6016-465e-ac29-417393ffd9de,19.0,172.8,26,41:00.1520,0,INSTND,09bd7ecd-ee3f-4e20-8efa-c200f724c642,Remy Gardner,AU,Australia,,8513,,d83ab410-4c8e-479b-97fb-40686536c278,Tech3 KTM Factory Racing,88,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,be77c017-cc37-41eb-aa09-2977f1789b0f,KTM,298,34.947,0,726dbaae-6b5a-49b9-982a-c4f46cfed0a5,NED
19,b28ed2b4-d705-4d89-bb6a-50ba133e348f,20.0,172.7,26,41:01.0030,0,INSTND,0c9405ff-e879-498c-964d-b39409361a6c,Lorenzo Savadori,IT,Italy,,7246,,2ee34211-2605-405e-8547-73212ba36ed6,Aprilia Racing,153,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,10d5e2bc-4b0b-4875-b936-3962fbb1b877,Aprilia,7,35.798,0,726dbaae-6b5a-49b9-982a-c4f46cfed0a5,NED
20,b8543a60-1607-4b14-be82-a798ef77bf01,,170.6,18,28:44.7500,0,OUTSTND,58448742-f520-466a-a1a1-bf3286cce9c3,Raul Fernandez,ES,Spain,,8269,,d802c7e6-2e9a-47b6-855c-923458904d02,Tech3 KTM Factory Racing,69,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,be77c017-cc37-41eb-aa09-2977f1789b0f,KTM,298,0.000,8,726dbaae-6b5a-49b9-982a-c4f46cfed0a5,NED
21,e187692c-32e9-4c66-928d-517af8a6cc77,,158.4,11,18:55.2880,0,OUTSTND,fcdd5500-a769-4ff4-8b9e-080d1849ff42,Fabio Quartararo,FR,France,,8520,,841f623b-8c22-4885-b81f-f752923ab9ad,Monster Energy Yamaha MotoGP,66,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,babb4c4c-3608-4811-93ad-3b88cc407547,Yamaha,3,0.000,15,726dbaae-6b5a-49b9-982a-c4f46cfed0a5,NED
22,2772ed2d-2b9d-4886-b771-05146dcdc853,,152.7,8,14:16.5470,0,OUTSTND,a73f8ef2-784f-4f52-8511-1d315fd3a459,Franco Morbidelli,IT,Italy,,7741,,3da296f9-fa91-4d4f-8e8f-6298b1a9627c,Monster Energy Yamaha MotoGP,67,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,babb4c4c-3608-4811-93ad-3b88cc407547,Yamaha,3,0.000,18,726dbaae-6b5a-49b9-982a-c4f46cfed0a5,NED
23,36cddbde-b68b-4c0e-a65c-97f9493e2288,,171.4,8,12:42.8170,0,OUTSTND,e38443a0-a5f5-4616-825c-9db2adc24a55,Darryn Binder,ZA,South Africa,,8296,,52eae362-5ebb-4400-8c03-942da97e617c,WithU Yamaha RNF MotoGP Team,77,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,babb4c4c-3608-4811-93ad-3b88cc407547,Yamaha,3,0.000,18,726dbaae-6b5a-49b9-982a-c4f46cfed0a5,NED
0,1f3a2183-5348-4a82-ba3c-010364b8ce11,1.0,176.2,20,40:10.2600,25,INSTND,9cb55304-0ac1-401c-beb6-1a4f445018a4,Francesco Bagnaia,IT,Italy,,8273,,d33c45c6-ea01-4dde-85df-4e43f527a00e,Ducati Lenovo Team,84,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,b9d93efb-3cd0-4681-9de4-c412a866d568,Ducati,110,0.000,0,d7c76a83-c138-4c19-9565-c7c4400c3d94,GBR
1,1f8ec379-6527-42b8-a477-02e26651df3a,2.0,176.2,20,40:10.6860,20,INSTND,66ee98b2-239c-487f-8913-aab8493ce280,Maverick Viñales,ES,Spain,,7409,,1e642629-5531-44fd-a271-798d740c00fb,Aprilia Racing,65,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,10d5e2bc-4b0b-4875-b936-3962fbb1b877,Aprilia,7,0.426,0,d7c76a83-c138-4c19-9565-c7c4400c3d94,GBR
2,87a21085-d6ce-4ece-aaaf-7d7ead42c157,3.0,176.2,20,40:10.8740,16,INSTND,6e940243-5167-4cc3-a343-a74337369b94,Jack Miller,AU,Australia,,8049,,4e10b734-1e8f-418f-a2d7-7178d2887366,Ducati Lenovo Team,80,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,b9d93efb-3cd0-4681-9de4-c412a866d568,Ducati,110,0.614,0,d7c76a83-c138-4c19-9565-c7c4400c3d94,GBR
3,e0c87f6d-d120-42b0-b215-34ae3a39490d,4.0,176.1,20,40:11.9110,13,INSTND,ff225c9d-64a2-43ac-a70e-62cf385a85a1,Enea Bastianini,IT,Italy,,8295,,a86166df-d247-4c80-a6eb-2a338e3475c7,Gresini Racing MotoGP,68,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,b9d93efb-3cd0-4681-9de4-c412a866d568,Ducati,110,1.651,0,d7c76a83-c138-4c19-9565-c7c4400c3d94,GBR
4,b01e592a-c52b-4b46-b057-f71de1927c11,5.0,176.1,20,40:12.0100,11,INSTND,5cbd7eb6-ccfc-4b9f-aad1-ede25d394f7b,Jorge Martin,ES,Spain,,8146,,8e4e557e-b895-447e-bae5-4252ec2ac108,Prima Pramac Racing,90,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,b9d93efb-3cd0-4681-9de4-c412a866d568,Ducati,110,1.750,0,d7c76a83-c138-4c19-9565-c7c4400c3d94,GBR
5,949ade3b-0d69-470c-9762-73206111d149,6.0,176.0,20,40:12.9870,10,INSTND,1abd2de7-9046-4d0a-88e3-ad801dcc235b,Miguel Oliveira,PT,Portugal,,7199,,a4e65cf0-a69c-4f97-8781-1864b0826b19,Red Bull KTM Factory Racing,89,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,be77c017-cc37-41eb-aa09-2977f1789b0f,KTM,298,2.727,0,d7c76a83-c138-4c19-9565-c7c4400c3d94,GBR
6,99ed9b22-ee8c-45dc-b01d-59238f9a6b67,7.0,176.0,20,40:13.2810,9,INSTND,56475aa3-f3d1-485a-b6db-ca1149e1b6fa,Alex Rins,ES,Spain,,8150,,fe3e1100-ed6c-4da1-894d-feb381413d07,Team SUZUKI ECSTAR,79,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,e1824280-b485-4f63-b176-834bbf47aa1c,Suzuki,2,3.021,0,d7c76a83-c138-4c19-9565-c7c4400c3d94,GBR
7,52a78665-1bf1-4f0d-8319-cabfc3bdd530,8.0,175.9,20,40:14.0790,8,INSTND,fcdd5500-a769-4ff4-8b9e-080d1849ff42,Fabio Quartararo,FR,France,,8520,,841f623b-8c22-4885-b81f-f752923ab9ad,Monster Energy Yamaha MotoGP,66,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,babb4c4c-3608-4811-93ad-3b88cc407547,Yamaha,3,3.819,0,d7c76a83-c138-4c19-9565-c7c4400c3d94,GBR
8,2c8b5aee-352c-4981-a83c-6f818a6125fc,9.0,175.9,20,40:14.2180,7,INSTND,4cff2dfb-2feb-4264-9a17-8a67189c204c,Aleix Espargaro,ES,Spain,,6854,,e118eac7-8c41-4667-bb45-1a5d4b8341bc,Aprilia Racing,78,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,10d5e2bc-4b0b-4875-b936-3962fbb1b877,Aprilia,7,3.958,0,d7c76a83-c138-4c19-9565-c7c4400c3d94,GBR
9,72dd547e-ab93-4bd7-a2b7-5f6ebd3d7d29,10.0,175.7,20,40:16.9060,6,INSTND,ab06dbae-7d6e-47c3-b63f-b7ac6b7d3bcd,Marco Bezzecchi,IT,Italy,,8688,,6ddef163-59fe-4f82-90e8-e12bbd981c54,Mooney VR46 Racing Team,85,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,b9d93efb-3cd0-4681-9de4-c412a866d568,Ducati,110,6.646,0,d7c76a83-c138-4c19-9565-c7c4400c3d94,GBR
10,a982e69b-78fb-4b01-ba8c-050e8e7bf3f6,11.0,175.6,20,40:17.9900,5,INSTND,ba579548-f026-402b-a607-38db5317d33f,Brad Binder,ZA,South Africa,,7646,,06be669d-467c-4ca4-885d-27c22ccdcc49,Red Bull KTM Factory Racing,74,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,be77c017-cc37-41eb-aa09-2977f1789b0f,KTM,298,7.730,0,d7c76a83-c138-4c19-9565-c7c4400c3d94,GBR
11,1264d64a-fb2c-4705-ada4-2d2b4e4e345f,12.0,175.2,20,40:23.6990,4,INSTND,7b0687b0-90bd-4ad6-b157-8c66fb8a93cf,Luca Marini,IT,Italy,,8431,,3bda0b31-3129-416d-ab70-1ae76e22b8d5,Mooney VR46 Racing Team,64,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,b9d93efb-3cd0-4681-9de4-c412a866d568,Ducati,110,13.439,0,d7c76a83-c138-4c19-9565-c7c4400c3d94,GBR
12,5fb24706-68cf-4243-8be4-1e93bee683dc,13.0,175.2,20,40:23.9660,3,INSTND,201ae7a4-0dc7-4191-be71-d91ac0330090,Takaaki Nakagami,JP,Japan,,6976,,f40f6cc8-a4c3-44e4-a2e8-3e93d9a64f8c,LCR Honda IDEMITSU,72,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,3a036648-7b14-4257-8c62-245e47e4d42b,Honda,1,13.706,0,d7c76a83-c138-4c19-9565-c7c4400c3d94,GBR
13,3f2b9ac0-8265-4fbe-a327-3add20b6deb6,14.0,175.2,20,40:24.1660,2,INSTND,40c19361-abe5-46e8-bed9-b3fa648dd7ac,Pol Espargaro,ES,Spain,,7086,,9c7b0420-682f-41dd-8176-84f8f6510720,Repsol Honda Team,81,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,3a036648-7b14-4257-8c62-245e47e4d42b,Honda,1,13.906,0,d7c76a83-c138-4c19-9565-c7c4400c3d94,GBR
14,4ffcc14a-025f-401b-8868-af6ceaa9e7d2,15.0,175.0,20,40:26.6190,1,INSTND,a73f8ef2-784f-4f52-8511-1d315fd3a459,Franco Morbidelli,IT,Italy,,7741,,3da296f9-fa91-4d4f-8e8f-6298b1a9627c,Monster Energy Yamaha MotoGP,67,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,babb4c4c-3608-4811-93ad-3b88cc407547,Yamaha,3,16.359,0,d7c76a83-c138-4c19-9565-c7c4400c3d94,GBR
15,4f2bea40-385e-44f4-9888-cd1946a9f832,16.0,174.7,20,40:31.0650,0,INSTND,06989a4b-12bc-4cb5-bad6-bb8dab9097f3,Andrea Dovizioso,IT,Italy,,5885,,a41a8e1f-5b29-46b2-80e7-8a0ab6bf924e,,61,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,babb4c4c-3608-4811-93ad-3b88cc407547,Yamaha,3,20.805,0,d7c76a83-c138-4c19-9565-c7c4400c3d94,GBR
16,14cadac7-677e-4cec-8e1e-6f2f893957c9,17.0,174.7,20,40:31.3590,0,INSTND,e7e4c72e-952e-4f64-8e8a-a47ff590fade,Alex Marquez,ES,Spain,,8173,,14841302-a4a0-41bc-9071-618d19d0196d,LCR Honda CASTROL,86,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,3a036648-7b14-4257-8c62-245e47e4d42b,Honda,1,21.099,0,d7c76a83-c138-4c19-9565-c7c4400c3d94,GBR
17,fd7441fd-b578-4ac3-bd10-a80c9b8c6e93,18.0,174.4,20,40:34.8390,0,INSTND,09bd7ecd-ee3f-4e20-8efa-c200f724c642,Remy Gardner,AU,Australia,,8513,,d83ab410-4c8e-479b-97fb-40686536c278,Tech3 KTM Factory Racing,88,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,be77c017-cc37-41eb-aa09-2977f1789b0f,KTM,298,24.579,0,d7c76a83-c138-4c19-9565-c7c4400c3d94,GBR
18,8bff9d17-79cd-4535-9d24-17458f2458ad,19.0,174.1,20,40:39.0330,0,INSTND,5b323ae2-9b30-4c9e-a8db-dd65639597b5,Stefan Bradl,DE,Germany,,6267,,88b9574b-8a62-4099-87c2-0c8c410d52c0,Repsol Honda Team,91,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,3a036648-7b14-4257-8c62-245e47e4d42b,Honda,1,28.773,0,d7c76a83-c138-4c19-9565-c7c4400c3d94,GBR
19,0ec6f06c-e232-4502-8a24-be6190678ca7,20.0,173.8,20,40:43.9130,0,INSTND,e38443a0-a5f5-4616-825c-9db2adc24a55,Darryn Binder,ZA,South Africa,,8296,,52eae362-5ebb-4400-8c03-942da97e617c,WithU Yamaha RNF MotoGP Team,77,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,babb4c4c-3608-4811-93ad-3b88cc407547,Yamaha,3,33.653,0,d7c76a83-c138-4c19-9565-c7c4400c3d94,GBR
20,fef922b1-5767-46ba-a1af-eb02f9c3f8c2,21.0,173.6,20,40:45.8610,0,INSTND,58448742-f520-466a-a1a1-bf3286cce9c3,Raul Fernandez,ES,Spain,,8269,,d802c7e6-2e9a-47b6-855c-923458904d02,Tech3 KTM Factory Racing,69,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,be77c017-cc37-41eb-aa09-2977f1789b0f,KTM,298,35.601,0,d7c76a83-c138-4c19-9565-c7c4400c3d94,GBR
21,44257ca3-cdf6-4281-9aba-632c13ff21f7,22.0,173.6,20,40:46.7200,0,INSTND,6c33de41-f014-4f17-8dc9-e6f36e61026a,Fabio Di Giannantonio,IT,Italy,,8539,,44ddcab2-bd6e-4893-9976-cf382cfc9116,Gresini Racing MotoGP,82,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,b9d93efb-3cd0-4681-9de4-c412a866d568,Ducati,110,36.460,0,d7c76a83-c138-4c19-9565-c7c4400c3d94,GBR
22,c90e92a6-4221-425e-a56d-84f666da306a,,176.1,14,28:07.7790,0,OUTSTND,9a441928-d1af-452d-afce-fa028c044932,Joan Mir,ES,Spain,,8141,,e2c1ded7-1280-4096-a2fb-cae4e837ebf1,Team SUZUKI ECSTAR,76,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,e1824280-b485-4f63-b176-834bbf47aa1c,Suzuki,2,0.000,6,d7c76a83-c138-4c19-9565-c7c4400c3d94,GBR
23,0ec613a6-cde0-43c1-b096-17c890d8bbe2,,159.8,8,17:42.9750,0,OUTSTND,487440af-cfa9-478a-903b-4e893ee18d3a,Johann Zarco,FR,France,,7236,,e37b36d6-3701-49cf-961f-7734b190d57f,Prima Pramac Racing,62,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,b9d93efb-3cd0-4681-9de4-c412a866d568,Ducati,110,0.000,12,d7c76a83-c138-4c19-9565-c7c4400c3d94,GBR
0,402bbbb2-5eb8-4b14-bf54-84c489bec5ec,1.0,172.8,28,42:14.8860,25,INSTND,9cb55304-0ac1-401c-beb6-1a4f445018a4,Francesco Bagnaia,IT,Italy,,8273,63,d33c45c6-ea01-4dde-85df-4e43f527a00e,Ducati Lenovo Team,84,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,b9d93efb-3cd0-4681-9de4-c412a866d568,Ducati,110,0.000,0,486e0780-619f-4fba-a951-2856d4c2747e,AUT
1,e1d25879-1f43-42ec-a7b4-5383cd17f406,2.0,172.8,28,42:15.3780,20,INSTND,fcdd5500-a769-4ff4-8b9e-080d1849ff42,Fabio Quartararo,FR,France,,8520,20,841f623b-8c22-4885-b81f-f752923ab9ad,Monster Energy Yamaha MotoGP,66,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,babb4c4c-3608-4811-93ad-3b88cc407547,Yamaha,3,0.492,0,486e0780-619f-4fba-a951-2856d4c2747e,AUT
2,1f6a2b60-a94e-493f-9906-012f7036148d,3.0,172.7,28,42:17.0490,16,INSTND,6e940243-5167-4cc3-a343-a74337369b94,Jack Miller,AU,Australia,,8049,43,4e10b734-1e8f-418f-a2d7-7178d2887366,Ducati Lenovo Team,80,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,b9d93efb-3cd0-4681-9de4-c412a866d568,Ducati,110,2.163,0,486e0780-619f-4fba-a951-2856d4c2747e,AUT
3,418988e0-c878-4666-82af-2f05bed5725d,4.0,172.3,28,42:23.2340,13,INSTND,7b0687b0-90bd-4ad6-b157-8c66fb8a93cf,Luca Marini,IT,Italy,,8431,10,3bda0b31-3129-416d-ab70-1ae76e22b8d5,Mooney VR46 Racing Team,64,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,b9d93efb-3cd0-4681-9de4-c412a866d568,Ducati,110,8.348,0,486e0780-619f-4fba-a951-2856d4c2747e,AUT
4,c9eeb6d1-69ca-4cb0-b3d2-8bf0abdb4599,5.0,172.2,28,42:23.7070,11,INSTND,487440af-cfa9-478a-903b-4e893ee18d3a,Johann Zarco,FR,France,,7236,5,e37b36d6-3701-49cf-961f-7734b190d57f,Prima Pramac Racing,62,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,b9d93efb-3cd0-4681-9de4-c412a866d568,Ducati,110,8.821,0,486e0780-619f-4fba-a951-2856d4c2747e,AUT
5,b03761f1-391a-418e-b57a-85a8a148a40c,6.0,172.1,28,42:26.1730,10,INSTND,4cff2dfb-2feb-4264-9a17-8a67189c204c,Aleix Espargaro,ES,Spain,,6854,41,e118eac7-8c41-4667-bb45-1a5d4b8341bc,Aprilia Racing,78,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,10d5e2bc-4b0b-4875-b936-3962fbb1b877,Aprilia,7,11.287,0,486e0780-619f-4fba-a951-2856d4c2747e,AUT
6,bf5f2d6c-c599-4b53-9fed-850c568b309b,7.0,172.1,28,42:26.5280,9,INSTND,ba579548-f026-402b-a607-38db5317d33f,Brad Binder,ZA,South Africa,,7646,33,06be669d-467c-4ca4-885d-27c22ccdcc49,Red Bull KTM Factory Racing,74,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,be77c017-cc37-41eb-aa09-2977f1789b0f,KTM,298,11.642,0,486e0780-619f-4fba-a951-2856d4c2747e,AUT
7,def7678b-ddd7-4789-aec3-4878d91ce63e,8.0,172.0,28,42:26.6660,8,INSTND,56475aa3-f3d1-485a-b6db-ca1149e1b6fa,Alex Rins,ES,Spain,,8150,42,fe3e1100-ed6c-4da1-894d-feb381413d07,Team SUZUKI ECSTAR,79,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,e1824280-b485-4f63-b176-834bbf47aa1c,Suzuki,2,11.780,0,486e0780-619f-4fba-a951-2856d4c2747e,AUT
8,77d8d2ff-9fa0-409d-96bb-de48069eb6e3,9.0,171.7,28,42:31.8730,7,INSTND,ab06dbae-7d6e-47c3-b63f-b7ac6b7d3bcd,Marco Bezzecchi,IT,Italy,,8688,72,6ddef163-59fe-4f82-90e8-e12bbd981c54,Mooney VR46 Racing Team,85,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,b9d93efb-3cd0-4681-9de4-c412a866d568,Ducati,110,16.987,0,486e0780-619f-4fba-a951-2856d4c2747e,AUT
9,4baca250-872e-4dd6-b136-3506fe850ad4,10.0,171.7,28,42:32.0300,6,INSTND,5cbd7eb6-ccfc-4b9f-aad1-ede25d394f7b,Jorge Martin,ES,Spain,,8146,89,8e4e557e-b895-447e-bae5-4252ec2ac108,Prima Pramac Racing,90,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,b9d93efb-3cd0-4681-9de4-c412a866d568,Ducati,110,17.144,0,486e0780-619f-4fba-a951-2856d4c2747e,AUT
10,2e9739d4-e596-44fd-b88a-e81a934f4f8d,11.0,171.7,28,42:32.3570,5,INSTND,6c33de41-f014-4f17-8dc9-e6f36e61026a,Fabio Di Giannantonio,IT,Italy,,8539,49,44ddcab2-bd6e-4893-9976-cf382cfc9116,Gresini Racing MotoGP,82,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,b9d93efb-3cd0-4681-9de4-c412a866d568,Ducati,110,17.471,0,486e0780-619f-4fba-a951-2856d4c2747e,AUT
11,bf04b8ab-0c6d-439e-aeda-15cf352f6a48,12.0,171.6,28,42:32.9210,4,INSTND,1abd2de7-9046-4d0a-88e3-ad801dcc235b,Miguel Oliveira,PT,Portugal,,7199,88,a4e65cf0-a69c-4f97-8781-1864b0826b19,Red Bull KTM Factory Racing,89,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,be77c017-cc37-41eb-aa09-2977f1789b0f,KTM,298,18.035,0,486e0780-619f-4fba-a951-2856d4c2747e,AUT
12,f1df9a7a-995f-4af0-ba17-842504cc2f7c,13.0,171.5,28,42:34.8980,3,INSTND,66ee98b2-239c-487f-8913-aab8493ce280,Maverick Viñales,ES,Spain,,7409,12,1e642629-5531-44fd-a271-798d740c00fb,Aprilia Racing,65,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,10d5e2bc-4b0b-4875-b936-3962fbb1b877,Aprilia,7,20.012,0,486e0780-619f-4fba-a951-2856d4c2747e,AUT
13,23555e08-0c58-444a-aa7e-5f41467a1c33,14.0,171.0,28,42:41.7660,2,INSTND,e7e4c72e-952e-4f64-8e8a-a47ff590fade,Alex Marquez,ES,Spain,,8173,73,14841302-a4a0-41bc-9071-618d19d0196d,LCR Honda CASTROL,86,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,3a036648-7b14-4257-8c62-245e47e4d42b,Honda,1,26.880,0,486e0780-619f-4fba-a951-2856d4c2747e,AUT
14,4a2c54db-1aa5-495b-b833-387c98bc4834,15.0,170.8,28,42:44.6300,1,INSTND,06989a4b-12bc-4cb5-bad6-bb8dab9097f3,Andrea Dovizioso,IT,Italy,,5885,4,a41a8e1f-5b29-46b2-80e7-8a0ab6bf924e,,61,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,babb4c4c-3608-4811-93ad-3b88cc407547,Yamaha,3,29.744,0,486e0780-619f-4fba-a951-2856d4c2747e,AUT
15,d23ed4fb-d056-4019-8c3e-f758c95d5b8c,16.0,170.8,28,42:45.8800,0,INSTND,40c19361-abe5-46e8-bed9-b3fa648dd7ac,Pol Espargaro,ES,Spain,,7086,44,9c7b0420-682f-41dd-8176-84f8f6510720,Repsol Honda Team,81,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,3a036648-7b14-4257-8c62-245e47e4d42b,Honda,1,30.994,0,486e0780-619f-4fba-a951-2856d4c2747e,AUT
16,eb4080fc-d2ba-4421-a51a-5bea9b970b5b,17.0,170.3,28,42:52.8460,0,INSTND,5b323ae2-9b30-4c9e-a8db-dd65639597b5,Stefan Bradl,DE,Germany,,6267,6,88b9574b-8a62-4099-87c2-0c8c410d52c0,Repsol Honda Team,91,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,3a036648-7b14-4257-8c62-245e47e4d42b,Honda,1,37.960,0,486e0780-619f-4fba-a951-2856d4c2747e,AUT
17,0f1fa51e-de0a-499e-968f-c355e2178dbe,18.0,170.0,28,42:56.9680,0,INSTND,58448742-f520-466a-a1a1-bf3286cce9c3,Raul Fernandez,ES,Spain,,8269,25,d802c7e6-2e9a-47b6-855c-923458904d02,Tech3 KTM Factory Racing,69,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,be77c017-cc37-41eb-aa09-2977f1789b0f,KTM,298,42.082,0,486e0780-619f-4fba-a951-2856d4c2747e,AUT
18,06cb37c9-72a0-4401-88a5-03c73edf2b93,19.0,169.7,28,43:01.5520,0,INSTND,0c9405ff-e879-498c-964d-b39409361a6c,Lorenzo Savadori,IT,Italy,,7246,32,2ee34211-2605-405e-8547-73212ba36ed6,Aprilia Racing,153,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,10d5e2bc-4b0b-4875-b936-3962fbb1b877,Aprilia,7,46.666,0,486e0780-619f-4fba-a951-2856d4c2747e,AUT
19,0ea89be5-a6e1-4f52-a673-5f2f6d0697db,20.0,163.5,27,43:03.6140,0,INSTND,09bd7ecd-ee3f-4e20-8efa-c200f724c642,Remy Gardner,AU,Australia,,8513,87,d83ab410-4c8e-479b-97fb-40686536c278,Tech3 KTM Factory Racing,88,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,be77c017-cc37-41eb-aa09-2977f1789b0f,KTM,298,0.000,1,486e0780-619f-4fba-a951-2856d4c2747e,AUT
20,ad33f780-772c-4c81-a583-fd402d432745,,162.2,25,40:12.4370,0,OUTSTND,a73f8ef2-784f-4f52-8511-1d315fd3a459,Franco Morbidelli,IT,Italy,,7741,21,3da296f9-fa91-4d4f-8e8f-6298b1a9627c,Monster Energy Yamaha MotoGP,67,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,babb4c4c-3608-4811-93ad-3b88cc407547,Yamaha,3,0.000,3,486e0780-619f-4fba-a951-2856d4c2747e,AUT
21,83c4c28a-c246-4862-8767-e49b6305be6d,,170.9,12,18:18.8380,0,OUTSTND,e38443a0-a5f5-4616-825c-9db2adc24a55,Darryn Binder,ZA,South Africa,,8296,40,52eae362-5ebb-4400-8c03-942da97e617c,WithU Yamaha RNF MotoGP Team,77,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,babb4c4c-3608-4811-93ad-3b88cc407547,Yamaha,3,0.000,16,486e0780-619f-4fba-a951-2856d4c2747e,AUT
22,41fd0b58-8687-468d-a0c3-35f998b0d555,,170.3,9,13:46.7850,0,OUTSTND,201ae7a4-0dc7-4191-be71-d91ac0330090,Takaaki Nakagami,JP,Japan,,6976,30,f40f6cc8-a4c3-44e4-a2e8-3e93d9a64f8c,LCR Honda IDEMITSU,72,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,3a036648-7b14-4257-8c62-245e47e4d42b,Honda,1,0.000,19,486e0780-619f-4fba-a951-2856d4c2747e,AUT
23,8bf6f38d-ce26-4d0c-8000-f3b53b201249,,155.7,6,10:03.0360,0,OUTSTND,ff225c9d-64a2-43ac-a70e-62cf385a85a1,Enea Bastianini,IT,Italy,,8295,23,a86166df-d247-4c80-a6eb-2a338e3475c7,Gresini Racing MotoGP,68,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,b9d93efb-3cd0-4681-9de4-c412a866d568,Ducati,110,0.000,22,486e0780-619f-4fba-a951-2856d4c2747e,AUT
24,ac7e47a9-3e65-4479-b061-5045d69dbc4a,,0.0,0,,0,NOTFINISHFIRST,9a441928-d1af-452d-afce-fa028c044932,Joan Mir,ES,Spain,,8141,36,e2c1ded7-1280-4096-a2fb-cae4e837ebf1,Team SUZUKI ECSTAR,76,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,e1824280-b485-4f63-b176-834bbf47aa1c,Suzuki,2,0.000,0,486e0780-619f-4fba-a951-2856d4c2747e,AUT
